elapsed_s,power_mA,temperature_C,flow_sccm
635,0.3083,799.4,0.02251
636,0.3087,799.4,0.03298
637,0.309,799.4,0.02251
638,0.3093,799.4,0.02251
639,0.3097,799.4,0.02251
640,0.31,799.5,0.02251
641,0.3103,799.5,0.03298
642,0.3107,799.4,0.02251
643,0.311,799.4,0.02251
644,0.3113,799.4,0.02251
645,0.3117,799.5,0.02251
646,0.312,799.3,0.02251
647,0.3123,799.3,0.02251
648,0.3127,799.4,0.03298
649,0.313,799.5,0.02251
650,0.3133,799.3,0.03298
651,0.3137,799.6,0.03298
652,0.314,799.6,0.02251
653,0.3143,799.4,0.03298
654,0.3147,799.5,0.02251
655,0.315,799.5,0.02251
656,0.3153,799.5,0.03298
657,0.3157,799.5,0.02251
658,0.316,799.4,0.02251
659,0.3163,799.7,0.03298
660,0.3167,799.4,0.02251
661,0.317,799.5,0.02251
662,0.3173,799.4,0.02251
663,0.3177,799.4,0.02251
664,0.318,799.5,0.03298
665,0.3183,799.6,0.02251
666,0.3187,799.4,0.02251
667,0.319,799.5,0.02251
668,0.3193,799.7,0.02251
669,0.3197,799.5,0.02251
670,0.32,799.5,0.02251
671,0.3203,799.4,0.03298
672,0.3207,799.4,0.02251
673,0.321,799.6,0.02251
674,0.3213,799.5,0.03298
675,0.3217,799.5,0.02251
676,0.322,799.3,0.02251
677,0.3223,799.7,0.02251
678,0.3227,799.5,0.02251
679,0.323,799.5,0.03298
680,0.3233,799.5,0.02251
681,0.3237,799.4,0.03298
682,0.324,799.4,0.02251
683,0.3243,799.6,0.02251
684,0.3247,799.5,0.02251
685,0.325,799.6,0.02251
686,0.3253,799.6,0.03298
687,0.3257,799.5,0.02251
688,0.326,799.3,0.02251
689,0.3263,799.5,0.02251
690,0.3267,799.6,0.02251
691,0.327,799.4,0.02251
692,0.3273,799.6,0.02251
693,0.3277,799.6,0.03298
694,0.328,799.5,0.02251
695,0.3283,799.5,0.02251
696,0.3287,799.4,0.03298
697,0.329,799.4,0.03298
698,0.3293,799.5,0.02251
699,0.3297,799.5,0.03298
