elapsed_s,power_mA,temperature_C
1875,0.001,799.5
1878,0.001,799.5
1881,0.001,799.4
1884,0.001,799.5
1887,0.001,799.5
1890,0.001,799.4
1892,0.001,799.3
1895,0.001,799.5
1898,0.001,799.6
1901,0.001,799.4
1904,0.001,799.5
1907,0.001,799.3
1910,0.001,799.4
1913,0.001,799.3
1915,0.001,799.6
1918,0.001,799.5
1921,0.001,799.5
1924,0.001,799.5
1927,0.001,799.4
1930,0.001,799.5
1933,0.001,799.4
1936,0.001,799.4
1938,0.001,799.4
1941,0.001,799.4
1944,0.001,799.4
1947,0.001,799.4
1950,0.001,799.4
1953,0.001,799.6
1956,0.001,799.5
1959,0.001,799.4
1961,0.001,799.4
1964,0.001,799.4
1967,0.001,799.5
1970,0.001,799.5
1973,0.001,799.5
1976,0.001,799.5
1979,0.001,799.4
1982,0.001,799.6
1984,0.001,799.4
1987,0.001,799.5
1990,0.001,799.6
1993,0.001,799.5
1996,0.001,799.5
1999,0.001,799.5
2002,0.001,799.5
2005,0.001,799.4
2007,0.001,799.4
2010,0.001,799.5
2013,0.001,799.4
2016,0.001,799.5
2019,0.001,799.5
2022,0.001,799.4
2025,0.001,799.6
2028,0.001,799.7
2030,0.001,799.5
2033,0.001,799.4
2036,0.001,799.6
2039,0.001,799.5
2042,0.001,799.6
2045,0.001,799.6
2048,0.001,799.5
2051,0.001,799.5
2053,0.001,799.6
2056,0.001,799.5
2059,0.001,799.6
2062,0.001,799.5
2065,0.001,799.4
2068,0.001,799.6
2071,0.001,799.4
2074,0.001,799.6
2076,0.001,799.6
2079,0.001,799.5
2082,0.001,799.5
2085,0.001,799.6
2088,0.001,799.5
2091,0.001,799.4
2094,0.001,799.5
2097,0.001,799.4
2099,0.001,799.4
2102,0.001,799.4
2105,0.001,799.6
2108,0.001,799.4
2111,0.001,799.4
2114,0.001,799.5
2117,0.001,799.4
2120,0.001,799.5
2122,0.001,799.5
2125,0.001,799.6
2128,0.001,799.5
2131,0.001,799.6
2134,0.001,799.5
2137,0.001,799.4
2140,0.001,799.5
2143,0.001,799.5
2145,0.001,799.7
2148,0.001,799.5
2151,0.001,799.5
2154,0.001,799.4
2157,0.001,799.7
2160,0.001,799.4
2163,0.001,799.4
2166,0.001,799.4
2169,0.001,799.6
2171,0.001,799.4
2174,0.001,799.4
2177,0.001,799.6
2180,0.001,799.4
2183,0.001,799.5
2186,0.001,799.4
2189,0.001,799.4
2192,0.001,799.6
2194,0.001,799.5
2197,0.001,799.6
2200,0.001,799.3
2203,0.001,799.5
2206,0.001,799.4
2209,0.001,799.5
2212,0.001,799.5
2215,0.001,799.5
2217,0.001,799.7
2220,0.001,799.5
2223,0.001,799.6
2226,0.001,799.5
2229,0.001,799.5
2232,0.001,799.4
2235,0.001,799.4
2238,0.001,799.6
2240,0.001,799.5
2243,0.001,799.5
2246,0.001,799.6
2249,0.001,799.5
2252,0.001,799.4
2255,0.001,799.4
2258,0.001,799.5
2261,0.001,799.5
2263,0.001,799.5
2266,0.001,799.5
2269,0.001,799.5
2272,0.001,799.4
2275,0.001,799.3
2278,0.001,799.5
2281,0.001,799.6
2284,0.001,799.5
2286,0.001,799.4
2289,0.001,799.5
2292,0.001,799.5
2295,0.001,799.5
2298,0.001,799.5
2301,0.001,799.4
2304,0.001,799.5
2307,0.001,799.4
2309,0.001,799.5
2312,0.001,799.6
2315,0.001,799.4
2318,0.001,799.5
2321,0.001,799.5
2324,0.001,799.3
2327,0.001,799.6
2330,0.001,799.4
2332,0.001,799.4
2335,0.001,799.5
2338,0.001,799.3
2341,0.001,799.7
2344,0.001,799.4
2347,0.001,799.5
2350,0.001,799.7
2353,0.001,799.4
2355,0.001,799.4
2358,0.001,799.4
2361,0.001,799.5
2364,0.001,799.5
2367,0.001,799.4
2370,0.001,799.5
2373,0.001,799.4
2376,0.001,799.6
2378,0.001,799.5
2381,0.001,799.4
2384,0.001,799.6
2387,0.001,799.4
2390,0.001,799.6
2393,0.001,799.5
2396,0.001,799.4
2399,0.001,799.6
2401,0.001,799.6
2404,0.001,799.5
2407,0.001,799.7
2410,0.001,799.4
2413,0.001,799.5
2416,0.001,799.5
2419,0.001,799.8
2422,0.001,799.5
2424,0.001,799.5
2427,0.001,799.4
2430,0.001,799.3
2433,0.001,799.4
2436,0.001,799.4
2439,0.001,799.4
2442,0.001,799.4
2445,0.001,799.4
2447,0.001,799.5
2450,0.001,799.5
2453,0.001,799.4
2456,0.001,799.6
2459,0.001,799.5
2462,0.001,799.5
2465,0.001,799.5
2468,0.001,799.5
2470,0.001,799.4
2473,0.001,799.5
2476,0.001,799.5
2479,0.001,799.4
2482,0.001,799.5
2485,0.001,799.6
2488,0.001,799.5
2491,0.001,799.5
2493,0.001,799.5
2496,0.001,799.6
2499,0.001,799.4
2502,0.001,799.4
2505,0.001,799.5
2508,0.001,799.5
