elapsed_s,power_mA,temperature_C,flow_sccm
815,0.6839,912.5,21.38
816,0.6872,912.4,21.38
817,0.6906,914.4,20.16
818,0.6939,915.4,13.85
819,0.6972,884.2,15.33
820,0.7006,920.2,21.38
821,0.6972,919.5,21.38
822,0.6939,919,20.52
823,0.6906,920,16.67
824,0.6872,920.8,16.25
825,0.6839,921.4,18.96
826,0.6872,922.2,19.59
827,0.6906,922.9,19.88
828,0.6939,923.5,17.33
829,0.6972,924.1,16.44
830,0.7006,924.7,14.18
831,0.7039,926.9,1.708
832,0.7072,925.7,0.04345
833,0.7106,901.9,0.02251
834,0.7139,929.5,0.03298
835,0.7106,926.1,0.01204
836,0.7139,929,0.03298
837,0.7106,929.8,0.03298
838,0.7139,929.9,0.03298
839,0.7172,931.2,0.02251
840,0.7206,932.9,0.03298
841,0.7239,932.6,2.116
842,0.7272,933.8,21.38
843,0.7306,936,21.38
844,0.7272,935.5,21.38
845,0.7306,936.2,21.38
846,0.7339,936.7,21.38
847,0.7372,937.8,21.38
848,0.7406,936.9,21.38
849,0.7439,940,19.74
850,0.7472,940.9,6.46
851,0.7506,942.3,0.06438
852,0.7539,943.6,0.03298
853,0.7572,944,0.02251
854,0.7606,944.2,0.03298
855,0.7639,946.3,0.03298
856,0.7672,945.9,0.02251
857,0.7706,948.1,0.01204
858,0.7739,948.9,0.02251
859,0.7772,950.9,0.07485
860,0.7739,952.2,0.6087
861,0.7706,952.9,19.82
862,0.7739,947.7,21.38
863,0.7772,954.7,21.38
864,0.7739,956.4,21.38
865,0.7706,956.9,21.38
866,0.7739,958.2,21.38
867,0.7706,962.9,21.38
868,0.7672,951.9,21.38
869,0.7706,961.4,21.38
870,0.7672,962,14.98
871,0.7639,962.3,7.884
872,0.7672,963,3.592
873,0.7706,963.7,0.5669
874,0.7739,963.7,0.5773
875,0.7772,964.7,13.01
876,0.7806,965.4,0.4936
877,0.7839,965.8,0.03298
878,0.7872,966.7,0.02251
879,0.7906,968.4,0.02251
880,0.7939,967.7,0.01204
881,0.7972,968.8,0.03298
882,0.8006,968.9,0.03298
883,0.8039,969.9,0.02251
884,0.8072,970.6,0.03298
885,0.8106,971.5,0.03298
886,0.8139,974.2,0.03298
887,0.8172,973,0.03298
888,0.8206,974.1,0.04345
889,0.8239,975.9,0.02251
890,0.8272,976.7,0.03298
891,0.8306,976.4,0.01204
892,0.8339,955.5,0.01204
893,0.8372,950.6,0.05391
894,0.8406,980.7,0.02251
895,0.8372,981.1,0.02251
896,0.8339,985.3,0.02251
897,0.8306,983.2,0.03298
898,0.8272,985.1,0.02251
899,0.8239,985.5,0.03298
900,0.8206,986.9,0.01204
901,0.8172,987.6,0.03298
902,0.8139,987.1,0.02251
903,0.8172,987.5,0.02251
904,0.8206,990,0.01204
905,0.8172,989,0.02251
906,0.8206,988.3,0.01204
907,0.8239,989.9,0.02251
908,0.8272,989.1,0.01204
909,0.8306,990.9,0.03298
910,0.8339,990.3,0.02251
911,0.8372,992,0.03298
912,0.8406,991.9,0.02251
913,0.8439,992.7,0.1167
914,0.8472,993.9,0.02251
915,0.8506,993.6,0.02251
916,0.8539,994.2,0.02251
917,0.8572,983.3,0.02251
918,0.8606,995.8,0.03298
919,0.8639,996,0.02251
920,0.8672,995.7,0.03298
921,0.8706,997.9,0.02251
922,0.8739,987.1,0.03298
923,0.8772,999,0.02251
924,0.8739,999.9,0.01204
925,0.8772,987.1,0.02251
926,0.8806,1003,0.03298
927,0.8772,1003,3.739
928,0.8739,1003,0.5354
929,0.8772,980.8,0.09579
930,0.8806,1004,17.82
931,0.8772,1006,21.38
932,0.8739,1005,21.38
