elapsed_s,power_mA,temperature_C
637,827.5,nan
638,827.5,nan
639,827.5,nan
640,827.5,nan
641,827.8,nan
642,828.1,nan
643,828.3,nan
644,828.2,nan
645,828.2,nan
646,828.1,nan
647,828.3,nan
648,828.4,nan
649,828.4,nan
650,828.6,nan
651,828.9,nan
652,829.2,nan
653,830.5,nan
654,832,nan
655,833.2,nan
656,834.3,nan
657,835.8,nan
658,837.1,nan
659,838.5,nan
660,840,nan
661,840.9,nan
662,840.2,nan
663,839,nan
664,837.9,nan
665,836.8,nan
666,836,nan
667,836.9,nan
668,838.1,nan
669,839.6,nan
670,840.9,nan
671,841.5,nan
672,840.7,nan
673,839.5,nan
674,838,nan
675,836.8,nan
676,836.2,nan
677,837,nan
678,838.3,nan
679,839.9,nan
680,841.3,nan
681,842.6,nan
682,843.9,nan
683,845.4,nan
684,846.9,nan
685,848.1,nan
686,848.9,nan
687,848.3,nan
688,847.2,nan
689,846.1,nan
690,845,nan
691,844.3,nan
692,844.8,nan
693,846.2,nan
694,847.5,nan
695,848.8,nan
696,849.4,nan
697,848.9,nan
698,848,nan
699,846.6,nan
700,845.7,nan
701,846.9,nan
702,848.4,nan
703,849.8,nan
704,851,nan
705,851.6,nan
706,850.6,nan
707,849.5,nan
708,848.7,nan
709,848,nan
710,849,nan
711,851,nan
712,853,nan
713,853.4,nan
714,852.4,nan
715,851.6,nan
716,850.3,nan
717,849.7,nan
718,850.4,nan
719,851.7,nan
720,853.1,nan
721,854.3,nan
722,855.3,nan
723,854.6,nan
724,853.5,nan
725,852.5,nan
726,851.9,nan
727,852.7,nan
728,853.9,nan
729,855.1,nan
730,856.5,nan
731,857.2,nan
732,856.3,nan
733,855,nan
734,854,nan
735,853.4,nan
736,853.9,nan
737,855.2,nan
738,856.5,nan
739,857.7,nan
740,858.4,nan
741,857.5,nan
742,856.5,nan
743,855.6,nan
744,855.1,nan
745,855.8,nan
746,857,nan
747,858.1,nan
748,859.4,nan
749,860.2,nan
750,859.3,nan
751,858,nan
752,857.1,nan
753,856.7,nan
754,857.6,nan
755,858.7,nan
756,859.8,nan
757,861,nan
758,861.7,nan
759,861,nan
760,860.1,nan
761,859,nan
762,858.4,nan
763,859.4,nan
764,860.4,nan
765,861.7,nan
766,863.1,nan
767,863.8,nan
768,863,nan
769,861.9,nan
770,860.8,nan
771,860.3,nan
772,861.3,nan
773,862.3,nan
774,863.6,nan
775,865.1,nan
776,865.7,nan
777,864.9,nan
778,863.8,nan
779,862.8,nan
780,862.3,nan
781,863.2,nan
782,864.5,nan
783,865.8,nan
784,867,nan
785,867.6,nan
786,867,nan
787,866.1,nan
788,865,nan
789,864,nan
790,863.4,nan
791,864.2,nan
792,865.3,nan
793,866.6,nan
794,867.7,nan
795,868.6,nan
796,867.8,nan
797,866.7,nan
798,865.6,nan
799,865.1,nan
800,866.1,nan
801,867.3,nan
802,868.3,nan
803,869.6,nan
804,870.4,nan
805,869.7,nan
806,868.8,nan
807,867.9,nan
808,866.9,nan
809,867.3,nan
810,868.3,nan
811,869.4,nan
812,870.8,nan
813,871.7,nan
814,871.2,nan
815,870.3,nan
816,869.2,nan
817,867.9,nan
818,867.3,nan
819,868.3,nan
820,869.6,nan
821,870.9,nan
822,872.1,nan
823,872.8,nan
824,871.9,nan
825,871.2,nan
826,870,nan
827,869,nan
828,869.2,nan
829,870.7,nan
830,871.8,nan
831,872.7,nan
832,873.6,nan
833,873.1,nan
834,872,nan
835,870.8,nan
836,870.2,nan
837,871.2,nan
838,872.2,nan
839,873.6,nan
840,875,nan
841,875.8,nan
842,874.8,nan
843,873.8,nan
844,872.9,nan
845,872.4,nan
846,873.1,nan
847,872.8,nan
848,874,nan
849,875.9,nan
850,876.6,nan
851,874.7,nan
852,873.5,nan
853,873.1,nan
854,874.3,nan
855,875.7,nan
856,876.9,nan
857,877.5,nan
858,876.9,nan
859,875.9,nan
860,874.8,nan
861,873.2,nan
862,872.2,nan
863,873.5,nan
864,875.1,nan
865,876,nan
866,877.4,nan
867,876.7,nan
868,876,nan
869,874.9,nan
870,872.7,nan
871,871.4,nan
872,872.3,nan
873,874.4,nan
874,875.8,nan
875,876.3,nan
876,874.6,nan
877,873.6,nan
878,873.1,nan
879,874.2,nan
880,875.6,nan
881,876.6,nan
882,876.8,nan
883,876,nan
884,875.5,nan
885,874.4,nan
886,873.1,nan
887,874.4,nan
888,875.5,nan
889,876.5,nan
890,877.5,nan
891,877.9,nan
892,877.2,nan
893,875,nan
894,872.9,nan
895,872.4,nan
896,873.3,nan
897,875.2,nan
898,877.5,nan
899,878.7,nan
900,877.7,nan
901,876.4,nan
902,875.3,nan
903,874.5,nan
904,875.7,nan
905,876.8,nan
906,878,nan
907,879.3,nan
908,880.3,nan
909,879.3,nan
910,878.5,nan
911,877.7,nan
912,877,nan
913,877.6,nan
914,878.6,nan
915,879.8,nan
916,881.2,nan
917,882.2,nan
918,881.8,nan
919,880.4,nan
920,879.5,nan
921,879.1,nan
922,880.1,nan
923,881.5,nan
924,882.9,nan
925,883.3,nan
926,882.5,nan
927,881.1,nan
928,880.3,nan
929,880.3,nan
930,882.2,nan
931,883.6,nan
932,884.3,nan
933,883.6,nan
934,882.5,nan
935,881.3,nan
936,880.6,nan
937,881.6,nan
938,883,nan
939,884.4,nan
940,885.1,nan
941,884,nan
942,882.8,nan
943,882,nan
944,881.5,nan
945,882.4,nan
946,883.8,nan
947,885.1,nan
948,886.4,nan
949,886.1,nan
950,885.1,nan
951,883.9,nan
952,882.8,nan
953,882,nan
954,883.2,nan
955,884.5,nan
956,885.5,nan
957,886.3,nan
958,885.6,nan
959,884.4,nan
960,883.6,nan
961,882.8,nan
962,883.9,nan
963,885,nan
964,886.4,nan
965,887.5,nan
966,888.2,nan
967,887.6,nan
968,886.2,nan
969,885.4,nan
970,884.9,nan
971,886,nan
972,887.1,nan
973,888.3,nan
974,889.5,nan
975,888.4,nan
976,887,nan
977,886.2,nan
978,886.4,nan
979,887,nan
980,888.3,nan
981,889.8,nan
982,890.1,nan
983,889.5,nan
984,888.3,nan
985,887,nan
986,886.8,nan
987,888.5,nan
988,890.1,nan
989,890.8,nan
990,891.3,nan
991,890.1,nan
992,889.6,nan
993,887.9,nan
994,887.2,nan
995,887.5,nan
996,888.4,nan
997,889.6,nan
998,891.1,nan
999,892,nan
1000,892.8,nan
1001,891.7,nan
1002,891.1,nan
1003,889.8,nan
1004,888.7,nan
1005,889.2,nan
1006,890,nan
1007,890.5,nan
1008,891.4,nan
1009,892.6,nan
1010,893.3,nan
1011,892.6,nan
1012,891.6,nan
1013,890.9,nan
1014,890,nan
1015,889.6,nan
1016,890.6,nan
1017,891.6,nan
1018,892.7,nan
1019,893.6,nan
1020,894.2,nan
1021,893.7,nan
1022,892.9,nan
1023,891.9,nan
1024,891,nan
1025,890.4,nan
1026,891.1,nan
1027,892,nan
1028,893.1,nan
1029,894.1,nan
1030,894.8,nan
1031,893.8,nan
1032,893.1,nan
1033,892.2,nan
1034,891.8,nan
1035,892.7,nan
1036,893.8,nan
1037,895.2,nan
1038,895.5,nan
1039,894.4,nan
1040,893.5,nan
1041,892.6,nan
1042,892.1,nan
1043,893.1,nan
1044,894.1,nan
1045,895.2,nan
1046,895.8,nan
1047,894.9,nan
1048,894,nan
1049,893,nan
1050,892.9,nan
1051,893.6,nan
1052,894.8,nan
1053,896.4,nan
1054,896.3,nan
1055,895.1,nan
1056,894.2,nan
1057,893.4,nan
1058,892.3,nan
1059,893.2,nan
1060,894.1,nan
1061,895.2,nan
1062,896.6,nan
1063,897.1,nan
1064,896.3,nan
1065,895.3,nan
1066,894.8,nan
1067,894.3,nan
1068,895.4,nan
1069,896.5,nan
1070,897.8,nan
1071,898.4,nan
1072,897.5,nan
1073,896.2,nan
1074,895.3,nan
1075,895,nan
1076,895.9,nan
1077,897,nan
1078,898.1,nan
1079,899.3,nan
1080,899.8,nan
1081,899.1,nan
1082,898.4,nan
1083,897.4,nan
1084,896.8,nan
1085,896.4,nan
1086,896.9,nan
1087,898.2,nan
1088,899.7,nan
1089,900.5,nan
1090,900.4,nan
1091,899.5,nan
1092,898.6,nan
1093,898,nan
1094,898,nan
1095,898.5,nan
1096,899.4,nan
1097,900.6,nan
1098,901.1,nan
1099,900.5,nan
1100,899.5,nan
1101,898,nan
1102,896.9,nan
1103,896.5,nan
1104,897.2,nan
1105,898.1,nan
1106,899.6,nan
1107,900.6,nan
1108,901.3,nan
1109,900.4,nan
1110,899.4,nan
1111,898.2,nan
1112,897.7,nan
1113,898.8,nan
1114,899.9,nan
1115,900.9,nan
1116,901.7,nan
1117,902,nan
1118,901.3,nan
1119,900.1,nan
1120,899.2,nan
1121,898.6,nan
1122,899.5,nan
1123,900.5,nan
1124,901.5,nan
1125,902.5,nan
1126,903.2,nan
1127,902.2,nan
1128,901.2,nan
1129,900.6,nan
1130,900.1,nan
1131,901,nan
1132,901.8,nan
1133,902.2,nan
1134,903.3,nan
1135,904.3,nan
1136,904.8,nan
1137,904,nan
1138,903,nan
1139,902.1,nan
1140,901.7,nan
1141,902.4,nan
1142,903.5,nan
1143,904.6,nan
1144,905.6,nan
1145,906.1,nan
1146,905.3,nan
1147,904.4,nan
1148,903.5,nan
