elapsed_s,power_mA,temperature_C
2895,0.1423,799.6
2898,0.1423,799.6
2901,0.1424,799.6
2904,0.1424,799.6
2907,0.1424,799.6
2910,0.1423,799.6
2913,0.1423,799.6
2916,0.1422,799.6
2919,0.1421,799.6
2922,0.142,799.6
2925,0.142,799.6
2928,0.1419,799.6
2931,0.1418,799.6
2934,0.1418,799.6
2937,0.1417,799.6
2940,0.1416,799.6
2943,0.1416,799.6
2946,0.1415,799.6
2949,0.1414,799.6
2952,0.1413,799.6
2955,0.1413,799.6
2958,0.1412,799.6
2961,0.1411,799.6
2964,0.1411,799.6
2967,0.141,799.6
2970,0.1409,799.6
2973,0.1408,799.6
2976,0.1408,799.6
2979,0.1407,799.6
2982,0.1406,799.6
2985,0.1406,799.6
2988,0.1405,799.6
2991,0.1404,799.6
2994,0.1404,799.6
2997,0.1403,799.6
3000,0.1402,799.6
3003,0.1401,799.6
3006,0.1401,799.6
3009,0.14,799.6
3012,0.1399,799.6
3015,0.1399,799.6
3018,0.1398,799.6
3021,0.1397,799.6
3024,0.1396,799.6
3027,0.1396,799.6
3030,0.1395,799.6
3033,0.1394,799.6
3036,0.1394,799.6
3039,0.1393,799.6
3042,0.1392,799.6
3045,0.1391,799.6
3048,0.1391,799.6
3051,0.139,799.6
3054,0.1389,799.6
3057,0.1389,799.6
3060,0.1388,799.6
