elapsed_s,power_mA,temperature_C
5633,0.1381,795.5
5638,0.1383,795.6
5643,0.1384,795.4
5648,0.1385,795.4
5653,0.1386,795.5
5658,0.1388,795.4
5663,0.1389,795.5
5668,0.139,795.4
5672,0.1391,795.3
5677,0.1393,795.5
5682,0.1394,795.6
5687,0.1395,795.4
5692,0.1396,795.4
5697,0.1398,795.6
5702,0.1399,795.5
5707,0.14,795.5
5712,0.1401,795.4
5716,0.1403,795.5
5721,0.1404,795.6
5726,0.1405,795
5731,0.1406,795.4
5736,0.1407,795.4
5741,0.1409,795.2
5746,0.141,795.5
5751,0.1411,795.5
5756,0.1412,795.3
5760,0.1414,795.4
5765,0.1415,795.4
5770,0.1416,795.5
