elapsed_s,power_mA,temperature_C,flow_sccm
418,0.298,852,0.01204
419,0.2947,852.3,0.03298
420,0.298,853.9,0.02251
421,0.3013,854.7,0.02251
422,0.3047,855.4,0.01204
423,0.308,856,0.02251
424,0.3113,856.8,0.03298
425,0.3147,857.5,0.02251
426,0.318,858.9,0.02251
427,0.3213,860,0.01204
428,0.3247,861.4,0.02251
429,0.328,862.6,0.02251
430,0.3313,863.9,0.02251
431,0.3347,866.4,0.02251
432,0.338,866.7,0.01204
433,0.3413,867.4,0.02251
434,0.3447,868.7,0.02251
435,0.348,870,0.03298
436,0.3513,871.5,0.02251
437,0.3547,872.5,0.02251
438,0.358,873.9,0.02251
439,0.3613,875.6,0.02251
440,0.3647,875.4,0.02251
441,0.368,878.2,0.02251
442,0.3713,879,0.03298
443,0.3747,880.8,0.02251
444,0.378,882.2,0.03298
445,0.3813,883.4,0.03298
446,0.3847,884.9,0.02251
447,0.388,885.9,0.01204
448,0.3913,888.7,0.02251
449,0.3947,889.3,0.03298
450,0.398,890.9,0.02251
451,0.4013,892.6,0.02251
452,0.4047,893.5,0.02251
453,0.408,895.7,0.02251
454,0.4047,897.5,0.02251
455,0.4013,898.9,0.02251
456,0.398,900.4,0.02251
457,0.3947,901.5,0.02251
458,0.3913,902.9,0.01204
459,0.388,904.2,0.001575
460,0.3847,905.1,0.001575
461,0.3813,907,0.02251
462,0.378,906.9,0.01204
463,0.3747,907.6,0.03298
464,0.3713,908.5,0.02251
465,0.368,908.8,0.03298
466,0.3647,907,0.02251
467,0.368,909.7,0.02251
468,0.3647,910.2,0.03298
469,0.3613,911.8,0.03298
470,0.358,910.6,0.02251
471,0.3547,910.3,0.03298
472,0.3513,910.9,0.01204
473,0.348,911.1,0.03298
474,0.3447,911.2,0.02251
475,0.3413,911.3,0.02251
476,0.338,911.3,0.02251
477,0.3347,911.4,0.02251
478,0.3313,910.9,0.03298
479,0.328,910.7,0.02251
480,0.3247,910.3,0.02251
481,0.3213,910,0.03298
482,0.318,909.9,0.02251
483,0.3147,909.5,0.02251
484,0.3113,909.2,0.02251
485,0.308,909.4,0.03298
486,0.3047,908.6,0.03298
487,0.3013,907.9,0.02251
488,0.298,907,0.02251
489,0.2947,906.5,0.02251
490,0.2913,905.6,0.02251
491,0.288,904.8,0.02251
492,0.2847,904,0.01204
493,0.2813,902.8,0.01204
494,0.2847,902.1,0.02251
495,0.288,900.8,0.01204
496,0.2913,900.1,0.02251
497,0.2947,899.1,0.03298
498,0.298,898.4,0.02251
499,0.3013,897.8,0.03298
500,0.3047,897.2,0.02251
501,0.308,895.8,0.03298
502,0.3113,896,0.02251
503,0.3147,896.5,0.03298
504,0.318,896.5,0.02251
505,0.3213,895.7,0.03298
506,0.3247,898.4,0.01204
507,0.3213,896.7,0.02251
508,0.3247,897.1,0.02251
509,0.328,897.4,0.03298
510,0.3313,895.3,0.03298
511,0.3347,897.9,0.02251
512,0.3313,898.6,0.02251
513,0.328,898.2,0.02251
514,0.3313,899,0.02251
515,0.3347,899.2,0.02251
516,0.338,898.7,0.02251
517,0.3413,899.5,0.02251
518,0.3447,899.7,0.02251
519,0.348,900.2,0.03298
520,0.3513,900.7,0.02251
521,0.348,901,0.02251
522,0.3447,900.9,0.02251
523,0.3413,902.2,0.03298
524,0.338,902.7,0.02251
525,0.3347,903.2,0.02251
526,0.3313,903.7,0.001575
527,0.328,904,0.02251
528,0.3247,902.7,0.03298
529,0.328,903.9,0.03298
530,0.3247,903.2,0.001575
531,0.3213,904.1,0.02251
532,0.318,906.3,0.01204
533,0.3147,904.6,0.02251
534,0.318,904.5,0.02251
535,0.3147,905,0.001575
536,0.3113,904.6,0.03298
537,0.308,904.6,0.02251
538,0.3047,905.5,0.03298
539,0.3013,904.5,0.03298
540,0.298,904.3,0.03298
541,0.2947,904,0.02251
542,0.2913,903.1,0.03298
543,0.2947,902.5,0.03298
544,0.2913,901.8,0.02251
545,0.2947,901,0.02251
546,0.298,900.6,0.02251
547,0.3013,900,0.02251
548,0.3047,899.8,0.02251
549,0.308,899.2,0.03298
550,0.3113,898.9,0.02251
551,0.3147,898.7,0.02251
552,0.318,898.5,0.02251
553,0.3213,898.1,0.03298
554,0.3247,898.9,0.02251
555,0.328,899.5,0.03298
556,0.3313,900.4,0.02251
557,0.328,900.4,0.02251
558,0.3313,901,0.01204
559,0.328,901,0.02251
560,0.3247,900.5,0.03298
561,0.328,901.7,0.02251
562,0.3247,901.8,0.02251
563,0.3213,902.2,0.01204
564,0.318,902.1,0.02251
565,0.3147,902.8,0.02251
566,0.3113,903,0.02251
567,0.308,903.6,0.02251
568,0.3047,903.4,0.02251
569,0.3013,903.2,0.01204
570,0.298,903.1,0.02251
571,0.2947,902.2,0.02251
572,0.298,902.8,0.001575
573,0.2947,902.3,0.02251
574,0.2913,900.1,0.02251
575,0.2947,901.7,0.02251
576,0.2913,901,0.02251
577,0.2947,900.4,0.01204
578,0.298,900,0.02251
579,0.3013,899.5,0.02251
580,0.3047,899.2,0.02251
581,0.308,899,0.03298
582,0.3113,898.4,0.02251
583,0.3147,898.2,0.02251
584,0.318,898.4,0.01204
585,0.3213,898.4,0.03298
586,0.3247,898.8,0.03298
587,0.328,899.3,0.02251
588,0.3313,899.8,0.02251
589,0.3347,900,0.02251
590,0.338,898.4,0.02251
591,0.3413,900.6,0.03298
592,0.338,901.4,0.02251
593,0.3347,899.4,0.02251
594,0.338,901.3,0.02251
595,0.3347,902.1,0.03298
596,0.3313,902.5,0.01204
597,0.328,902.9,0.03298
598,0.3247,903.5,0.03298
599,0.3213,903.5,0.02251
600,0.318,903.7,0.02251
601,0.3147,904,0.02251
602,0.3113,903.9,0.02251
603,0.308,903.3,0.03298
604,0.3047,904.2,0.02251
605,0.3013,904.2,0.02251
606,0.298,904.1,0.02251
607,0.2947,903.9,0.02251
608,0.2913,903,0.03298
609,0.2947,902.7,0.03298
610,0.2913,902,0.02251
611,0.2947,901.6,0.02251
612,0.2954,901.2,0.02251
613,0.2987,900.2,0.03298
614,0.3021,900.2,0.01204
615,0.3054,899.7,0.02251
616,0.3087,899.3,0.03298
617,0.3121,899.3,0.02251
618,0.3154,899.2,0.01204
619,0.3187,899.3,0.02251
620,0.3221,899.4,0.02251
621,0.3254,899.9,0.02251
622,0.3287,900.4,0.02251
623,0.3321,900.7,0.02251
624,0.3287,901,0.02251
625,0.3254,900.7,0.02251
626,0.3221,901.4,0.02251
627,0.3187,901.8,0.02251
628,0.3154,902,0.02251
629,0.3121,902.5,0.02251
630,0.3087,903.3,0.03298
631,0.3054,903.4,0.02251
632,0.3021,903.5,0.02251
633,0.2987,903.1,0.02251
634,0.2954,902.7,0.02251
635,0.2921,904.1,0.02251
636,0.2887,902.9,0.03298
637,0.2921,901.6,0.02251
638,0.2954,900.6,0.02251
639,0.2987,901,0.02251
640,0.2954,900.4,0.02251
641,0.2987,899.9,0.02251
642,0.3021,900,0.03298
643,0.3054,899.5,0.02251
644,0.3087,899.2,0.001575
645,0.3121,898.5,0.02251
646,0.3154,900.6,0.02251
647,0.3121,899.3,0.02251
648,0.3154,899.8,0.02251
649,0.3187,899.7,0.02251
650,0.3221,899.8,0.01204
651,0.3254,900.2,0.02251
652,0.3287,900.6,0.02251
653,0.3254,901.5,0.01204
654,0.3221,901.6,0.01204
655,0.3187,902.1,0.02251
656,0.3154,902.5,0.02251
657,0.3121,903,0.02251
658,0.3087,903.4,0.03298
659,0.3054,904.7,0.02251
660,0.3021,903.8,0.02251
661,0.2987,903.6,0.03298
662,0.2954,903.3,0.03298
663,0.2921,902.9,0.02251
