17.19,10
17.2,15
17.21,7
17.22,9
17.23,19
17.24,12
17.25,9
17.26,16
17.27,10
17.28,15
17.29,14
17.3,7
17.31,16
17.32,10
17.33,13
17.34,11
17.35,12
17.36,10
17.37,7
17.38,16
17.39,11
17.4,12
17.41,8
17.42,10
17.43,11
17.44,5
17.45,9
17.46,8
17.47,5
17.48,8
17.49,12
17.5,9
17.51,9
17.52,6
17.53,10
17.54,11
17.55,14
17.56,7
17.57,6
17.58,6
17.59,7
17.6,9
17.61,7
17.62,4
17.63,4
17.64,5
17.65,3
17.66,11
17.67,6
17.68,6
17.69,13
17.7,4
17.71,6
17.72,8
17.73,8
17.74,13
17.75,5
17.76,6
17.77,13
17.78,6
17.79,6
17.8,4
17.81,13
17.82,10
17.83,11
17.84,5
17.85,5
17.86,10
17.87,7
17.88,12
17.89,10
17.9,8
17.91,7
17.92,3
17.93,4
17.94,8
17.95,7
17.96,8
17.97,8
17.98,7
17.99,6
18,7
18.01,7
18.02,7
18.03,6
18.04,3
18.05,7
18.06,8
18.07,4
18.08,6
18.09,4
18.1,7
18.11,7
18.12,8
18.13,4
18.14,5
18.15,4
18.16,5
18.17,4
18.18,8
18.19,9
18.2,9
18.21,5
18.22,5
18.23,10
18.24,5
18.25,5
18.26,2
18.27,6
18.28,3
18.29,3
18.3,4
18.31,8
18.32,1
18.33,4
18.34,1
18.35,6
18.36,5
18.37,3
18.38,2
18.39,6
18.4,1
18.41,1
18.42,2
18.43,5
18.44,3
18.45,2
18.46,8
18.47,2
18.48,4
18.49,5
18.5,4
18.51,2
18.52,2
18.53,5
18.54,4
18.55,7
18.56,1
18.57,3
18.58,3
18.59,1
18.6,10
